-1.82000000e+01 5.23210673e-08 4.72545417e-08 5.24318650e-08 5.36433687e-08 4.85968577e-08 4.76799563e-08 4.72139727e-08 4.58385690e-08 5.56608147e-08 4.79622647e-08 4.95908653e-08 4.01689407e-08 4.82758353e-08 4.38129657e-08 4.90838953e-08 5.11193503e-08 4.89186263e-08 4.83904417e-08 5.21623573e-08 5.05261850e-08
-1.81500000e+01 5.25673567e-08 4.74684430e-08 5.26783160e-08 5.38998580e-08 4.88233693e-08 4.79000023e-08 4.74333423e-08 4.60484487e-08 5.59295230e-08 4.81801557e-08 4.98173933e-08 4.03408793e-08 4.84954290e-08 4.40078120e-08 4.93110260e-08 5.13591777e-08 4.91422967e-08 4.86164460e-08 5.24095670e-08 5.07653197e-08
-1.81000000e+01 5.28154003e-08 4.76838097e-08 5.29265320e-08 5.41582213e-08 4.90514857e-08 4.81215900e-08 4.76542577e-08 4.62597863e-08 5.62002033e-08 4.83995507e-08 5.00454897e-08 4.05139420e-08 4.87165497e-08 4.42039773e-08 4.95397567e-08 5.16007160e-08 4.93675180e-08 4.88440613e-08 5.26585590e-08 5.10061833e-08
-1.80500000e+01 5.30652307e-08 4.79006690e-08 5.31765383e-08 5.44184703e-08 4.92812263e-08 4.83447413e-08 4.78767480e-08 4.64726003e-08 5.64728767e-08 4.86204637e-08 5.02751767e-08 4.06881350e-08 4.89392057e-08 4.44014733e-08 4.97701000e-08 5.18439853e-08 4.95943190e-08 4.90733073e-08 5.29093590e-08 5.12487943e-08
-1.80000000e+01 5.33168527e-08 4.81190263e-08 5.34283417e-08 5.46806380e-08 4.95126087e-08 4.85694637e-08 4.81008130e-08 4.66869030e-08 5.67475650e-08 4.88429120e-08 5.05064623e-08 4.08634660e-08 4.91634117e-08 4.46003093e-08 5.00020747e-08 5.20890003e-08 4.98227067e-08 4.93041993e-08 5.31619800e-08 5.14931650e-08
-1.79500000e+01 5.35702907e-08 4.83388937e-08 5.36819677e-08 5.49447287e-08 4.97456370e-08 4.87957810e-08 4.83264833e-08 4.69027103e-08 5.70242873e-08 4.90669067e-08 5.07393683e-08 4.10399520e-08 4.93891877e-08 4.48005033e-08 5.02356973e-08 5.23357790e-08 5.00526933e-08 4.95367480e-08 5.34164397e-08 5.17393203e-08
-1.79000000e+01 5.38255630e-08 4.85602927e-08 5.39374320e-08 5.52107780e-08 4.99803430e-08 4.90236963e-08 4.85537623e-08 4.71200363e-08 5.73030657e-08 4.92924683e-08 5.09739057e-08 4.12175930e-08 4.96165387e-08 4.50020640e-08 5.04709743e-08 5.25843360e-08 5.02843033e-08 4.97709787e-08 5.36727587e-08 5.19872700e-08
-1.78500000e+01 5.40826760e-08 4.87832303e-08 5.41947487e-08 5.54787880e-08 5.02167277e-08 4.92532390e-08 4.87826703e-08 4.73388923e-08 5.75839137e-08 4.95196013e-08 5.12100900e-08 4.13964113e-08 4.98454893e-08 4.52050033e-08 5.07079350e-08 5.28346887e-08 5.05175397e-08 5.00068987e-08 5.39309490e-08 5.22370400e-08
-1.78000000e+01 5.43416650e-08 4.90077277e-08 5.44539427e-08 5.57487953e-08 5.04548223e-08 4.94844160e-08 4.90132260e-08 4.75592990e-08 5.78668620e-08 4.97483313e-08 5.14479393e-08 4.15764063e-08 5.00760470e-08 4.54093373e-08 5.09465813e-08 5.30868573e-08 5.07524320e-08 5.02445300e-08 5.41910383e-08 5.24886437e-08
-1.77500000e+01 5.46025317e-08 4.92337937e-08 5.47150257e-08 5.60208053e-08 5.06946313e-08 4.97172410e-08 4.92454347e-08 4.77812643e-08 5.81519253e-08 4.99786640e-08 5.16874633e-08 4.17575970e-08 5.03082350e-08 4.56150773e-08 5.11869447e-08 5.33408573e-08 5.09889823e-08 5.04838860e-08 5.44530367e-08 5.27420990e-08
