Energy,Baselined Counts,0.04,.04 err,0.11,.11 err,0.18,.18 err,0.26,.26 err,0.33,.33 err,0.4,.4 err,0.48,.48 err,0.55,.55 err,0.62,.62 err,0.69,.69 err
518.69344,51.05629,305.77217,0.5073,314.86918,0.23166,332.7548,1.24629,357.86149,0.76755,387.10598,0.80978,420.10934,1.53007,452.12156,0.55154,485.79792,1.9071,518.65344,4.5589,534.2915,8.97908
518.87713,51.44241,305.92123,0.5376,315.55934,0.08669,332.49352,1.128,358.17094,0.6361,387.35224,1.13861,420.51647,1.83207,452.45832,0.83689,486.65425,1.65467,519.99451,4.11671,532.17752,7.56248
519.06092,51.39929,305.29795,0.54514,314.86533,0.2036,333.01403,0.87539,358.20005,1.22926,387.11292,1.20284,420.63918,1.70632,452.64065,1.17959,485.83511,1.95855,519.94541,2.51228,543.95085,8.13302
519.24481,51.56768,305.35514,0.34082,314.80791,0.64145,333.21336,1.03704,357.83426,1.15689,387.36448,1.08828,420.72488,1.52944,452.95904,1.14535,486.14734,1.87953,519.49394,1.98933,541.39908,2.81545
519.42879,51.91414,305.17178,0.19183,314.82832,0.06251,333.29378,0.89476,358.16715,0.51303,387.54304,1.04965,421.14885,1.83105,453.47192,0.93669,486.47114,2.28779,519.3033,0.45575,541.76863,13.19918
519.61287,52.26917,305.76177,0.28371,314.6546,0.27551,333.30599,0.58934,358.43565,0.69811,387.65606,1.07308,421.59258,1.66479,454.00078,0.90093,486.5899,1.62794,521.13754,0.88741,543.98131,9.47809
519.79704,52.43595,305.74907,0.0671,314.94781,1.02204,333.11984,0.85501,358.33139,0.96883,387.51506,0.85492,421.47552,1.67898,454.21865,1.49401,488.08415,1.08569,522.80853,2.88617,537.44458,6.78487
519.9813,52.72409,305.48448,0.03445,315.20161,0.64601,333.44768,0.84789,358.51703,1.02178,388.06318,1.05347,421.65857,1.77486,454.34991,1.81693,488.86163,1.72166,522.57366,0.99396,533.72392,5.39452
520.16567,52.76488,305.52689,0.16453,314.49755,0.33897,333.50777,1.34051,358.64046,1.01334,388.12643,1.08917,421.86983,1.54341,454.45042,1.77616,488.43114,2.11673,520.64251,2.74004,541.16549,5.3688
520.35012,53.01294,304.97085,0.39388,314.91654,0.15293,333.26314,0.76894,358.7561,1.31963,388.01807,0.89978,422.22991,1.69353,455.03738,1.39876,488.54683,2.06678,519.73473,3.67233,538.43098,10.74258
520.53467,53.10787,305.16731,0.22354,314.90799,0.14919,333.98444,0.28455,358.3297,0.74686,387.89375,0.9298,422.2385,1.89974,455.29306,1.38228,488.9485,1.67152,520.73416,3.24555,540.93765,5.68491
520.71932,53.80352,305.60229,0.30402,314.9425,0.18813,334.41881,0.21468,359.05618,0.59544,389.10246,1.17729,422.61458,1.75464,456.04049,1.56041,489.60449,1.20762,523.9959,1.76335,532.17255,5.35617
520.90407,54.01326,305.44745,0.12336,315.01633,0.26349,334.07536,0.29033,359.6924,1.0081,389.33383,1.09577,423.11175,1.73069,455.92068,1.17812,489.82556,1.5365,522.57294,0.18021,551.17255,4.21742
521.08891,54.1336,305.51584,0.38174,315.44741,0.5932,334.15915,0.74059,359.71982,0.89944,389.05927,1.01559,423.38117,1.48414,455.97063,1.57879,490.39866,1.65735,521.74056,2.14262,561.38484,5.05221
521.27384,54.35803,304.86019,0.09127,315.47257,0.51459,333.84708,1.06072,359.78081,0.81488,389.12756,1.42812,423.66938,1.75444,456.19736,1.57283,490.86005,1.32721,524.54344,2.58035,552.1034,10.22987
521.45887,54.78397,305.4119,0.4037,315.05186,0.27411,333.62404,1.27747,360.19413,0.82014,389.27706,1.06427,424.0372,1.62458,456.90962,1.72288,491.43399,1.24779,526.17189,2.83515,553.13686,7.17702
521.644,55.07855,305.50502,0.85784,314.89507,0.31835,333.00903,1.40049,359.89067,0.42775,389.74526,0.6816,424.16829,1.51392,457.59195,1.48299,491.31127,2.17247,528.23783,4.44377,553.14876,2.27719
521.82922,55.3725,305.55749,0.58005,315.08879,0.31981,333.08722,1.28384,359.48249,0.60908,389.88556,0.92904,424.65553,1.72237,458.03239,1.43273,491.76085,1.75312,525.74023,2.79994,547.79046,8.02601
522.01454,55.49005,305.61311,0.09073,314.77619,0.41036,333.79791,0.94357,360.22544,0.73223,390.10912,0.89935,424.76932,1.56325,457.85405,1.37542,492.07488,1.13879,525.21613,2.2392,545.51386,13.95655
522.19995,55.85188,305.57748,0.30894,315.05699,0.31989,334.02103,0.64308,360.40418,0.51373,390.50542,0.58871,424.91733,1.6632,458.49651,0.99581,492.45217,1.25467,526.58554,2.78401,558.66105,8.5742
522.38547,56.0429,305.81769,0.05864,315.62608,0.2451,334.01954,0.8503,359.78536,1.39478,390.39331,0.74446,425.07507,1.55543,458.95116,1.06315,493.15049,1.32303,526.47392,3.24883,554.53582,11.58664
522.57107,56.26313,306.01865,0.07695,315.59818,0.84539,334.30475,1.70386,360.15986,1.45225,390.43478,0.92807,425.26987,1.418,458.97518,1.39739,494.19985,1.28626,527.384,1.9117,549.26,6.4611
522.75678,56.45165,305.86266,0.83526,315.42617,0.64308,334.62446,1.59464,360.42365,0.98518,391.10194,0.73539,425.39661,1.35624,459.12922,1.35132,493.97887,2.03928,526.55731,0.47807,545.54039,5.49557
522.94258,56.65218,305.92413,0.52014,315.53805,0.70618,334.17686,0.66236,360.29065,0.50705,391.17208,1.12713,425.70973,1.57106,459.56668,1.41266,493.84047,1.63423,526.89591,2.63953,551.19503,3.43855
523.12847,56.57267,305.86255,0.29433,315.53993,0.42586,333.95931,0.8907,360.29594,0.4478,390.72123,1.34294,425.87761,1.86615,459.21338,1.32974,494.2706,2.28434,526.04765,3.33776,560.05608,1.13214
523.31447,56.6689,305.80039,0.45707,315.25281,0.36124,334.48107,1.55281,360.36736,1.03451,390.78033,0.94759,425.77867,1.84878,459.09869,1.22816,495.64136,2.41092,525.45554,2.86458,563.30327,2.21047
523.50056,57.09176,305.88918,0.24272,315.2384,0.55569,335.58618,1.39476,360.47352,1.0031,391.39618,1.02694,426.05355,1.77083,459.72401,0.96588,495.83325,1.26212,526.73918,4.62881,550.94458,4.40233
523.68674,57.25766,305.87409,0.11286,315.38831,0.40313,335.29156,1.04051,360.3876,0.48256,391.39321,0.96001,426.17963,1.64094,459.96443,1.32857,496.25488,1.38994,530.05621,2.40188,546.08641,4.2552
523.87303,57.40144,306.17836,0.29614,315.45389,0.34477,335.20812,1.18833,360.69627,0.76239,391.49356,0.78228,426.17854,1.72992,460.39726,1.6081,496.3049,1.6214,528.75712,0.87366,545.40431,4.25783
524.05941,57.75229,306.43626,0.19286,315.49858,0.59119,335.35667,1.80214,361.1149,0.54216,391.58607,0.96632,426.76286,1.75398,460.60935,1.80966,497.0065,0.91447,528.23637,1.3057,546.36863,9.61423
524.24588,58.33353,306.15866,0.11377,315.60199,0.48314,334.98136,1.16412,361.67242,0.36622,391.83516,0.96014,427.43864,1.58473,461.28788,1.8207,497.67304,1.26849,532.12798,2.32941,553.84065,8.4852
524.43246,58.58808,305.70938,0.10227,315.81545,0.52201,335.21568,1.19912,361.35149,0.54387,392.20708,0.95059,427.80276,1.37428,461.64039,1.65405,497.39247,1.78813,533.36349,2.72751,549.77007,6.08576
524.61913,58.57988,305.80945,0.21461,316.04391,0.56717,335.44918,0.8306,361.00616,0.99009,392.38575,1.1607,427.71579,1.62184,461.64912,1.4528,497.39367,2.12769,532.70954,5.47889,550.3119,14.42649
524.8059,58.68175,306.31919,0.54035,315.61246,0.75617,335.79828,0.65113,360.88845,1.00418,392.59897,0.96504,427.72137,1.85542,461.9849,1.64454,497.26174,2.64636,531.79258,3.84388,551.49516,13.12656
524.99276,58.77479,306.20028,0.38407,315.70306,0.0566,335.27772,0.66588,361.17872,0.54133,392.60231,1.1937,427.78289,1.93657,462.41458,1.62056,496.69958,1.98386,532.51313,3.00367,560.28536,17.42644
525.17973,59.31379,306.12735,0.17735,315.8781,0.528,334.9082,0.97705,361.30546,0.41665,392.96299,1.14213,428.44335,2.01446,462.83752,1.28616,498.01603,1.94782,534.049,4.95009,565.06575,18.46325
525.36679,59.65612,306.24516,0.05651,315.99689,0.37667,334.99019,1.28337,361.59453,0.40797,393.06217,1.00249,428.89384,1.97275,463.16314,1.21907,498.4182,1.9447,536.62308,2.55531,559.33072,10.61045
525.55394,59.84344,306.09852,0.06681,315.70979,0.06883,335.0458,1.61137,361.76875,0.4592,392.91291,0.74348,429.02097,1.82532,463.36311,1.24278,499.59818,1.26513,536.89129,0.68444,552.54222,4.79606
525.7412,59.94575,306.20814,0.22588,315.8526,0.4334,335.25122,1.49323,361.88031,0.38598,393.04802,1.27411,429.13223,1.71507,463.38405,1.45361,500.0254,0.67138,535.27688,0.69093,557.0268,8.92101
525.92855,60.14233,306.17916,0.27073,315.6635,0.36887,335.3552,0.929,362.48761,0.43197,393.37488,1.14082,429.09573,1.91031,463.70869,1.71304,500.12146,0.88256,535.67506,3.50751,566.78013,5.29826
526.116,60.42629,305.84799,0.21998,315.4413,0.66135,335.95759,0.56696,362.34949,0.68567,393.76033,1.08498,429.27725,1.91629,464.13057,1.50613,500.31936,1.50602,537.81313,4.55214,558.12392,1.9189
526.30355,60.90535,305.99312,0.45435,315.83499,0.71149,335.51738,0.65143,361.83819,1.20716,394.30552,0.94198,429.74832,1.9001,464.9678,1.87038,501.14878,2.59937,535.02609,0.60285,564.52183,5.29307
526.4912,61.23603,306.4786,0.66345,316.17731,0.52222,335.48036,0.76994,362.20803,0.92219,394.23875,1.00166,429.82431,1.88822,465.64741,1.68643,502.15156,1.96552,535.64256,1.68129,573.02667,10.31537
526.67894,61.675,306.34813,0.5035,316.41695,0.32325,335.73733,0.88562,362.51412,0.93835,394.34193,0.9004,430.43014,1.69921,465.93523,1.10489,502.96674,1.99594,538.58086,2.15964,566.95712,1.63338
526.86678,62.18244,306.28238,0.31367,316.33727,0.56509,335.79982,0.88408,362.672,0.91846,394.76245,1.17903,431.15484,1.92873,466.43923,1.00717,503.71731,1.4668,537.08091,1.74375,573.08627,11.11554
527.05472,62.56917,306.67893,0.37209,316.40925,0.43787,335.7996,1.00223,362.96527,0.89887,395.10095,1.04406,431.41663,2.2696,467.1112,1.05368,504.28569,1.91008,536.6128,3.54568,560.70131,2.38802
527.24276,62.87916,306.21772,0.64371,316.08693,0.47431,336.11607,1.04695,362.78124,1.01334,395.68068,1.3665,431.75021,1.97658,467.55446,1.35439,503.9923,1.78157,538.65569,3.04379,555.92693,19.87613
527.4309,63.41509,305.86193,0.11304,315.97091,0.34296,336.58282,0.23976,363.3707,0.64782,395.98796,1.21637,432.2827,1.53028,468.31235,1.46014,504.31292,1.73843,541.95441,3.87847,553.63634,29.50567
527.61914,63.5111,305.81751,0.43029,315.58665,0.28255,336.32065,0.86732,363.62122,0.62623,395.78215,0.96493,432.47586,1.80416,468.15487,1.38756,505.38076,1.70243,541.9266,2.53763,561.19856,23.28317
527.80747,64.55222,305.66226,0.34029,316.35248,0.59009,336.48943,1.23429,364.46399,0.97134,396.46863,0.9109,433.63384,1.75309,469.12661,1.73774,507.36308,1.81676,543.40369,2.37773,568.21007,11.2398
527.9959,64.98521,305.89304,0.2106,316.66571,0.6133,336.79976,1.09857,364.7727,0.68627,396.35619,0.77173,434.05114,1.9307,469.91393,1.82719,508.27747,1.70376,543.29589,0.80518,559.83503,19.22327
528.18443,65.49491,306.28604,0.31441,316.69315,0.33724,337.08826,1.11093,364.6237,0.95955,396.81988,1.01965,434.25691,1.73095,470.87497,1.62118,509.20228,1.40119,544.56062,2.09417,552.40928,17.84531
528.37306,65.96771,306.30359,0.60651,317.04751,0.2699,337.87811,1.39191,364.57459,0.79985,397.61818,1.01312,434.54176,1.85332,471.60979,1.68941,509.2632,1.12316,545.58903,2.60168,561.95608,16.83866
528.56179,66.61158,306.0862,0.0998,317.16576,0.41623,337.35357,1.14057,365.3113,0.61696,397.66511,0.59056,435.31808,1.57599,472.26938,1.92295,510.70613,1.1527,548.32091,1.3952,573.97503,18.60884
528.75062,66.92994,306.14429,0.08283,316.69205,0.44109,337.01273,1.46924,365.07665,0.44033,397.93633,0.91285,435.80327,1.27995,472.46321,1.8691,511.42893,0.87256,549.0568,0.51612,580.73098,14.6468
528.93954,67.44813,306.71621,0.55245,316.95597,0.37676,337.97656,1.26779,365.33923,1.05744,398.17811,1.2457,436.26465,1.80082,473.14726,1.47217,512.34436,1.48868,549.22041,1.29818,583.67647,7.85171
529.12856,67.92208,306.50696,0.4684,317.39103,0.5068,338.22253,0.69072,365.56325,0.61115,398.69023,1.23566,436.81101,1.87579,473.77946,1.4616,512.66751,1.17064,547.96467,2.52318,578.32667,6.24415
529.31769,68.52646,306.30924,0.24578,317.004,0.688,338.16762,0.71094,366.07034,0.32786,399.00502,1.18825,437.4554,1.90622,474.76001,1.71533,513.10781,1.98075,550.34333,2.27974,575.33712,14.23723
529.50691,68.88848,306.44325,0.49835,317.44833,0.49243,337.6321,0.52319,365.94788,0.76394,399.11117,1.21984,437.94428,1.67109,474.96343,1.69684,514.18131,2.00695,552.70967,0.13198,579.85634,10.13255
529.69623,69.39083,306.78361,0.47782,317.46659,0.52901,337.70969,1.01034,365.81293,0.62853,399.83915,0.85471,438.49286,1.88236,475.51243,1.95313,514.57795,1.57327,553.66525,0.36727,575.51216,10.34987
529.88565,69.77199,306.39195,0.39141,317.60993,0.82582,337.15894,1.14452,366.21328,0.95777,399.94655,0.83154,438.99916,2.12985,475.708,2.02664,516.02945,1.85246,553.41477,1.86206,575.77895,5.97919
530.07517,70.37472,306.67407,0.12248,317.42948,0.68423,336.96846,0.85456,366.87955,1.34331,400.39562,1.07106,439.12974,1.83315,477.14102,1.76157,516.39951,1.8129,555.69142,2.92396,585.51987,17.75591
530.26479,70.88931,306.98101,0.44049,317.57355,0.41377,337.82564,0.8001,366.7807,0.99745,400.62013,0.92967,439.51003,1.82064,478.12084,1.67606,517.27286,0.47128,554.74979,1.06613,580.80118,8.03803
530.45451,71.97212,306.958,0.18225,317.77458,0.39144,338.72215,1.02273,367.24938,0.56807,401.44443,1.07696,440.68379,1.87268,479.43231,1.63179,518.93717,0.76413,553.60373,2.11983,587.13882,5.30695
530.64433,72.61393,306.65341,0.40844,317.74462,0.36154,338.34376,1.73244,367.38055,0.53732,401.912,1.13383,441.52117,1.95799,479.87166,1.61877,520.43855,1.46236,556.49138,3.02095,584.16183,12.14767
530.83425,73.38738,306.97464,0.49385,317.41004,0.71862,338.89406,1.62176,367.63496,0.96223,402.57126,1.00686,442.3674,1.82216,480.53962,1.09088,521.82172,1.62673,559.84937,2.68343,582.44327,14.5251
531.02427,73.93824,307.24625,0.26488,317.64335,0.08477,338.56358,0.86736,368.27349,0.67343,402.69369,1.50172,443.05828,1.9733,481.35566,1.4632,522.34006,1.26532,560.55055,2.70801,587.18797,4.21313
531.21439,74.7931,307.02937,0.21901,317.70341,0.24528,338.23516,0.65447,368.6521,0.55799,403.76885,1.68157,443.88353,1.99993,482.49538,1.63866,522.82188,1.9732,562.47138,4.6802,592.76379,7.22105
531.4046,75.47485,306.80684,0.54964,318.03684,0.61442,338.96157,0.3419,368.21518,1.5838,404.12253,1.39062,444.34923,2.06681,483.68207,1.99926,524.1089,1.5949,565.24357,4.38488,600.83922,4.51333
531.59492,76.43722,307.20501,0.38597,317.7737,0.29562,338.99661,1.03048,368.9496,1.37308,404.67443,1.30575,445.21852,1.75569,485.20804,2.14057,525.34582,1.69887,566.30393,2.86041,598.90288,7.0937
531.78534,77.50324,307.68591,0.77144,317.9339,0.5581,338.84077,1.42054,369.41951,1.1473,405.41684,1.72821,446.10159,1.74839,486.72669,1.5818,527.64069,0.95659,564.55735,2.39512,594.02379,5.22768
531.97586,78.41803,307.6798,0.19575,318.00906,0.84736,340.31911,1.44994,369.97086,0.71818,406.1943,1.65094,447.47648,1.75777,487.30198,1.07218,528.59552,1.42258,566.32992,2.34937,587.95569,12.37115
532.16648,79.47778,308.04192,0.25618,318.32753,0.98136,339.59277,0.93064,371.14286,0.37775,406.88062,1.29705,448.46926,2.05908,488.80943,0.99154,530.21291,1.97719,566.59057,2.66967,606.21843,12.64051
532.35719,80.35386,308.23927,0.59491,318.40739,0.38866,339.42966,0.77653,371.61765,1.43833,407.61987,1.56358,449.44217,2.23652,489.94865,1.39834,530.897,1.27932,569.32367,3.60012,611.28157,16.63768
532.54801,81.48703,308.52875,0.32694,318.19958,0.16102,340.721,0.62293,372.35782,1.81201,408.75282,1.35696,450.15476,2.13734,491.40415,1.45442,532.88172,0.7333,571.96444,0.98418,611.47268,12.03591
532.73893,82.75078,307.92822,0.34448,318.75993,0.34996,340.77148,0.76431,372.13802,0.69463,409.55562,1.20094,451.78567,2.03963,492.77969,1.43073,534.80291,1.64407,575.16786,2.10489,618.93059,16.44914
532.92995,83.59067,307.7572,0.30577,319.08045,0.68839,340.70709,1.42637,372.82531,1.25825,410.23622,1.64283,453.03673,2.13833,493.11824,1.78357,535.99468,1.74732,579.8471,1.50081,624.48105,26.20855
533.12107,84.8203,308.16265,0.34399,319.28769,0.98606,340.289,1.77698,373.28747,0.52622,410.90303,1.64731,454.19864,2.24427,494.58922,2.35771,538.83234,2.01693,582.74178,3.40216,628.06314,10.17448
533.31229,85.89621,308.67554,0.70075,319.17347,1.00619,341.02222,1.60439,373.90302,0.9052,411.61567,1.45692,454.97049,2.24886,496.54659,2.12912,540.00096,2.56028,583.51844,4.06872,638.2966,9.47076
533.50361,87.25255,308.84871,0.25528,319.62883,0.24685,341.30957,1.43389,374.74564,0.98528,412.86055,1.45003,456.54087,2.00692,498.0417,1.53733,541.42433,2.36821,585.47256,1.0737,639.55961,19.925
533.69504,88.3927,309.21695,0.09758,320.03589,0.2668,342.57378,1.90914,375.03927,1.17193,413.65933,1.17355,457.86743,2.19812,499.10035,1.72706,543.42987,1.78924,586.83751,0.47905,649.45242,21.4447
533.88656,89.52955,309.15646,0.70018,320.09988,0.12915,343.49707,1.50748,375.85212,1.20719,414.57065,0.78089,458.58887,2.16666,500.43462,1.97086,545.9375,2.29021,591.43866,0.43287,655.17804,9.3809
534.07818,90.99912,309.47388,0.52907,320.44569,0.32663,343.22443,1.57311,376.25371,0.48296,415.54147,0.94772,460.26623,2.6207,502.42612,2.218,547.88097,2.32128,594.14511,1.39467,641.59477,6.48575
534.26991,92.4948,310.3606,0.1557,320.46871,0.46955,343.85959,1.48763,377.18431,1.28075,416.46096,1.07854,462.12537,2.87465,504.26428,2.25034,549.47676,1.87176,594.99557,3.74485,639.69856,5.57944
534.46174,93.97871,310.63396,0.67106,321.79792,0.83518,344.68031,1.68216,377.91151,1.36024,417.71097,1.22035,463.40875,2.37638,506.1339,2.21925,551.41639,1.4872,598.36069,5.17879,644.10902,14.78812
534.65366,95.95375,311.49674,0.1894,322.16432,1.03191,345.92847,1.90122,378.73548,1.28346,419.27805,1.27444,465.18091,3.08076,508.69773,2.11512,554.20273,2.25362,603.57568,2.72043,664.36288,16.53394
534.84569,97.48288,311.99751,0.97625,322.21714,0.80451,346.96813,2.27867,379.69111,1.15105,420.44765,1.29813,466.72438,2.8373,510.11093,2.45239,557.00243,2.82828,609.76195,1.56749,683.26431,31.47035
535.03782,99.3277,311.87822,0.42616,323.57267,0.58382,347.33376,2.19146,379.99345,1.16025,421.5062,1.5588,468.63765,2.60989,512.30598,2.59165,560.45107,1.92049,614.21482,3.91329,687.30392,30.97686
535.23006,101.29905,312.97718,0.69206,324.48795,0.34854,347.64704,2.18754,380.48242,1.263,422.82307,1.32882,470.77753,2.73696,514.44917,2.6544,563.90968,1.65374,619.18395,6.73442,694.81712,23.96998
535.42239,103.82853,313.93792,0.97838,325.99797,0.92411,349.48809,1.77164,382.02117,0.47137,424.59284,1.49834,472.93722,2.81378,517.47701,2.70782,567.95915,2.45292,628.23559,6.97462,732.51438,27.78157
535.61482,106.6623,315.61968,0.45936,327.96779,1.41687,351.73132,1.48459,383.97303,0.41878,426.58112,1.63738,475.51602,2.8609,520.632,2.82949,572.04051,2.7077,641.28248,6.12036,768.01333,18.1643
535.80736,110.93415,317.99989,0.55013,331.05676,1.81633,353.8088,2.10328,386.47908,1.11683,429.50158,1.49736,479.37856,2.87364,525.0515,2.67304,579.87114,3.25393,659.5915,6.13448,820.14379,28.76836
536,115.83913,319.68221,0.55771,333.50592,1.96331,356.16604,2.61163,388.59136,0.54499,432.91122,1.29917,483.64346,2.9108,530.34223,3.11371,589.75015,3.05848,678.45801,6.05071,873.3583,30.48388
536.19274,121.6996,323.7491,0.78104,337.10184,1.94758,358.79291,1.85983,390.66637,0.74718,436.66054,1.62513,488.78471,2.93447,536.71646,3.34967,601.64569,2.06257,703.6672,9.35054,939.33007,45.95829
536.38558,129.01517,327.77571,1.69225,341.40039,2.21283,363.78957,0.52605,393.83695,0.451,440.84325,2.17673,494.79659,3.08201,544.66809,2.84234,617.70829,1.47172,738.80616,11.1212,1012.87137,107.15033
536.57853,137.50971,333.2803,3.56804,346.73397,2.5029,368.76295,1.09879,397.45392,0.21955,444.63003,2.67233,501.27164,2.67432,554.6375,2.69864,637.08728,1.08923,786.04677,11.51708,1141.70497,174.63799
536.77157,147.18391,338.80045,3.52062,353.93209,3.44074,372.65061,1.35497,400.25795,0.51093,448.67708,2.95234,507.71034,2.8679,566.43085,3.15631,662.40457,2.12747,843.01672,13.19348,1260.57111,237.59044
536.96472,157.85364,343.85527,3.20215,360.50043,4.84425,378.31443,2.28356,403.09807,0.4273,452.44085,2.8996,513.91374,2.69972,579.788,2.83997,692.63056,3.40928,916.13189,16.19298,1408.90693,271.4298
537.15797,170.70786,350.31809,4.61132,367.9776,4.93561,385.27253,4.15185,406.98462,0.30418,456.73937,2.44777,520.6323,2.72713,596.09467,3.00762,730.6972,2.64776,1007.59697,15.49214,1592.92876,280.12492
537.35133,186.2047,357.34996,4.68533,376.99036,5.72039,393.03763,3.51741,410.9873,1.13922,461.39434,2.57194,528.83518,2.53363,616.09148,2.85028,777.93669,1.42315,1110.70371,11.03778,1830.34654,263.20045
537.54478,203.73734,362.60912,3.56614,385.81745,6.61264,400.4502,2.76084,414.87752,1.26672,465.7737,2.45051,537.62788,2.65196,639.05869,2.23373,834.52437,1.32195,1232.88825,16.52647,2103.25425,195.37659
537.73834,225.98628,368.83511,3.53844,396.18706,7.52999,408.94599,3.7787,420.93656,1.79189,471.76609,3.10871,548.45343,2.9748,668.38246,2.68136,906.58363,2.98168,1385.59141,19.81285,2371.58941,78.82182
537.932,251.58222,379.95966,4.28933,407.99165,9.33273,419.06765,5.22535,427.4198,2.25674,478.77852,3.40892,560.15013,2.99397,701.97274,2.67958,993.33311,4.89556,1551.49616,21.13422,2570.77359,24.07221
538.12577,281.27733,392.69402,5.20184,420.21472,10.44571,429.02094,5.96997,434.23848,2.35761,485.79542,3.35096,573.96171,2.99089,741.40111,1.82526,1095.89674,10.33602,1739.11249,18.75447,2754.85647,33.16845
538.31963,315.23629,404.76542,6.28846,434.2616,10.19217,443.0464,8.32488,443.01913,2.29541,493.41807,2.78836,589.73443,3.15768,786.38928,2.01988,1212.60544,12.92984,1961.04861,13.29909,2966.46941,93.61301
538.5136,353.98902,415.11227,9.15831,448.68305,10.29439,457.87213,8.98821,451.60855,2.20769,502.39413,2.99659,607.75459,2.8272,839.85692,1.57547,1344.27385,13.14039,2194.35429,33.90006,3186.71477,159.89878
538.70767,398.21286,427.54996,12.27695,463.34485,13.24651,474.7304,7.66781,462.34836,2.786,512.97141,2.98019,629.40341,2.40638,901.16047,0.84244,1491.43427,15.62994,2440.30779,51.552,3538.36967,140.65669
